icao24,split,pairCount,sessionCount,assignmentOrder,datasetVariantID,policyVersion
AAA125,train,85,1,1497,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAA31F,train,751,2,1498,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAA34C,validation,773,3,1499,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAA403,test,76,1,1500,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAAC4A,train,43,1,1501,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAAFAD,train,291,1,1502,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAB001,train,233,2,1503,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAB07A,validation,35,1,1504,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAB146,test,7,1,1505,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAB169,train,163,1,1506,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAB1D2,train,170,1,1507,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAB202,train,301,1,1508,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAB6AB,validation,21,1,1509,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAB886,test,172,1,1510,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AABA9A,train,193,1,1511,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AABBC9,train,231,1,1512,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AABD2B,train,18,1,1513,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AABF80,validation,26,2,1514,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAC0E2,test,33,1,1515,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAC1AF,train,74,2,1516,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAC7AB,train,243,1,1517,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AACAA5,train,425,1,1518,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AACC07,validation,80,1,1519,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AACC5B,test,663,5,1520,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AACE5C,train,35,1,1521,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAD213,train,139,2,1522,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAD2BC,train,1,1,1523,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AADAE3,validation,841,2,1524,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AADB37,test,74,1,1525,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AADFD4,train,7,1,1526,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAE391,train,1,1,1527,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAE597,train,57,1,1528,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAE6CD,validation,320,2,1529,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAE6D5,test,17,1,1530,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAE73B,train,411,1,1531,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAE742,train,855,4,1532,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAEA8C,train,178,1,1533,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAF253,validation,114,1,1534,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAF264,test,34,1,1535,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAF558,train,108,1,1536,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAF82D,train,480,4,1537,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAF83C,train,57,1,1538,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAFBF3,validation,22,2,1539,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAFC2C,test,25,1,1540,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAFCA8,train,212,1,1541,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAFCB7,train,376,1,1542,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAFFA2,train,63,1,1543,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AAFFAA,validation,16,1,1544,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB034D,test,67,1,1545,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB0416,train,436,1,1546,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB048D,train,271,3,1547,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB05F2,train,1045,4,1548,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB077D,validation,158,1,1549,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB07A3,test,1,1,1550,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB0841,train,122,1,1551,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB098A,train,337,1,1552,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB0A73,train,28,1,1553,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB0E54,validation,148,1,1554,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB0ED6,test,419,1,1555,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB120A,train,211,1,1556,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB15B1,train,36,1,1557,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB1971,train,298,1,1558,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB1D2F,validation,122,2,1559,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB1D30,test,105,2,1560,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB21A1,train,811,3,1561,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB236A,train,41,1,1562,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB251A,train,1,1,1563,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB2641,validation,378,2,1564,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB271B,test,160,1,1565,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB2729,train,44,1,1566,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB2752,train,29,1,1567,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB299C,train,203,1,1568,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB2AD8,validation,5,1,1569,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB2C0C,test,8,1,1570,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB2C3A,train,265,1,1571,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB3014,train,30,1,1572,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB31D7,train,70,1,1573,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB349E,validation,78,1,1574,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB34A7,test,14,1,1575,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB35D3,train,88,1,1576,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB398A,train,256,2,1577,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB399C,train,3,1,1578,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB3D41,validation,67,1,1579,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB3FC4,test,159,1,1580,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB4489,train,121,1,1581,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB44AF,train,39,3,1582,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB4515,train,174,2,1583,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB467E,validation,108,1,1584,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB4AE9,test,78,2,1585,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB4BF7,train,367,2,1586,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB4C1D,train,49,2,1587,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB4F5D,train,497,4,1588,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB4FAE,validation,238,3,1589,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB4FD4,test,18,1,1590,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB5024,train,187,1,1591,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB503A,train,334,2,1592,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB5365,train,100,1,1593,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB538B,validation,250,1,1594,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB53B9,test,500,2,1595,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB53E4,train,343,2,1596,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB5689,train,24,1,1597,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB5867,train,146,1,1598,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB586F,validation,117,1,1599,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB5993,test,394,2,1600,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB5A01,train,16,1,1601,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB5C12,train,26,1,1602,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB5D2C,train,53,2,1603,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB5D62,validation,3,1,1604,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB5FC9,test,6,1,1605,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB5FDD,train,175,1,1606,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB6116,train,75,1,1607,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB62AD,train,14,1,1608,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB62F8,validation,172,1,1609,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB6519,test,311,1,1610,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB6851,train,6,1,1611,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB6AFA,train,19,1,1612,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB6EA5,train,110,1,1613,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB6FBF,validation,119,1,1614,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB7013,test,39,1,1615,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB7644,train,96,1,1616,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB76EB,train,527,1,1617,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB7B38,train,18,1,1618,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB7D94,validation,161,1,1619,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB80F4,test,186,1,1620,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB84AB,train,295,2,1621,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB88B6,train,19,1,1622,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB890A,train,358,1,1623,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB8B0B,validation,68,2,1624,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB8F36,test,104,1,1625,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB8FD0,train,256,1,1626,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB8FD4,train,1,1,1627,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB8FEE,train,565,2,1628,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB9278,validation,165,2,1629,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB9345,test,14,1,1630,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB9387,train,39,1,1631,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB9657,train,1,1,1632,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB97CA,train,971,2,1633,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB9D9E,validation,30,1,1634,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AB9F4F,test,187,2,1635,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABA155,train,113,1,1636,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABA1C9,train,111,1,1637,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABA2EF,train,151,1,1638,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABA30B,validation,12,1,1639,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABA745,test,64,2,1640,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABA760,train,80,1,1641,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABA93F,train,144,1,1642,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABAEB2,train,880,4,1643,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABAFE4,validation,51,2,1644,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABAFF6,test,38,4,1645,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABB271,train,3,1,1646,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABB3B6,train,463,1,1647,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABB3BE,train,184,1,1648,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABB40E,validation,3352,12,1649,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABB52C,test,240,1,1650,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABBA54,train,99,1,1651,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABBB2C,train,188,2,1652,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABBCC1,train,69,2,1653,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABBD8D,validation,70,1,1654,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABBEE3,test,202,1,1655,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABC14D,train,26,1,1656,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABC2C8,train,29,1,1657,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABC3EC,train,99,2,1658,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABC516,validation,463,1,1659,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABC651,test,62,1,1660,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABC8CE,train,445,1,1661,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABCA08,train,174,1,1662,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABCCF7,train,466,1,1663,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABCDC0,validation,304,1,1664,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABD018,test,156,2,1665,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABD063,train,14,1,1666,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABD26B,train,120,1,1667,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABD336,train,3,1,1668,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABD4E7,validation,403,3,1669,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABD57E,test,452,2,1670,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABD7B4,train,8,1,1671,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABD7D1,train,16,1,1672,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABDB88,train,7,1,1673,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABDC78,validation,895,2,1674,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABDCDC,test,2,1,1675,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABE0BB,train,270,1,1676,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABE3E6,train,37,1,1677,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABE77A,train,15,2,1678,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABE80E,validation,134,1,1679,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABE9B1,test,2,1,1680,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABEC90,train,2,1,1681,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABED59,train,313,2,1682,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABEDC8,train,485,2,1683,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABF008,validation,3,1,1684,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABF66C,test,216,1,1685,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABF948,train,6,2,1686,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABFA24,train,5,1,1687,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ABFF33,train,318,1,1688,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC0196,validation,51,2,1689,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC06A1,test,614,2,1690,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC0CAB,train,123,1,1691,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC1076,train,100,1,1692,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC11EA,train,29,1,1693,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC11FB,validation,64,1,1694,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC14B4,test,2,1,1695,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC159A,train,441,2,1696,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC1A2C,train,387,2,1697,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC1C8A,train,202,1,1698,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC1CA6,validation,568,2,1699,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC2038,test,18,1,1700,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC2082,train,504,3,1701,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC212E,train,826,2,1702,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC2470,train,172,1,1703,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC247A,validation,67,2,1704,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC2549,test,608,2,1705,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC27A6,train,344,1,1706,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC2813,train,499,2,1707,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC289F,train,125,1,1708,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC291F,validation,111,2,1709,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC2B8E,test,190,1,1710,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC2BC6,train,690,2,1711,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC2F37,train,62,1,1712,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC3130,train,386,1,1713,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC3315,validation,137,1,1714,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC33A3,test,365,2,1715,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC3448,train,9,1,1716,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC3751,train,34,2,1717,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC3967,train,57,1,1718,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC3DEC,validation,453,1,1719,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC3FB9,test,165,1,1720,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC4587,train,4,1,1721,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC46C3,train,19,1,1722,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC4888,train,39,1,1723,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC48AC,validation,319,1,1724,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC48D3,test,11,1,1725,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC5041,train,239,2,1726,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC5495,train,708,1,1727,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC57AF,train,5,1,1728,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC59ED,validation,15,1,1729,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC5A4A,test,399,1,1730,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC5AFD,train,626,2,1731,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC5B6B,train,294,1,1732,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC5D61,train,2,1,1733,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC5E4A,validation,185,1,1734,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC6025,test,59,2,1735,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC60EF,train,46,2,1736,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC6266,train,200,1,1737,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC62CC,train,495,2,1738,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC6668,validation,313,2,1739,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC709B,test,410,1,1740,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC7188,train,31,2,1741,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC72F0,train,197,1,1742,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC73E9,train,17,1,1743,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC741C,validation,729,3,1744,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC7452,test,2,1,1745,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC75DC,train,527,1,1746,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC76A7,train,21,1,1747,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC76F2,train,102,1,1748,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC77D3,validation,11,1,1749,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC7A84,test,486,3,1750,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC7B1B,train,304,2,1751,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC7C67,train,243,1,1752,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC801E,train,2,1,1753,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC8289,validation,367,3,1754,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC828F,test,423,4,1755,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC857B,train,361,2,1756,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC89F7,train,142,1,1757,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC8F36,train,580,1,1758,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC9362,validation,1143,2,1759,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC9516,test,340,1,1760,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC952B,train,37,1,1761,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC97C3,train,336,1,1762,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AC9FF2,train,805,2,1763,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACA309,validation,236,1,1764,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACA3A3,test,82,1,1765,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACA455,train,88,1,1766,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACA6C0,train,70,1,1767,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACA792,train,138,1,1768,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACA79D,validation,189,1,1769,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACA848,test,548,3,1770,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACA948,train,534,2,1771,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACAAD4,train,820,1,1772,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACABC6,train,23,1,1773,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACACFB,validation,198,2,1774,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
